user_id,event_time,event_type,product_name
6220,2026-05-25 01:02:52.428568,added_to_cart,Mecha Box Logo Hoodie
6221,2026-05-19 12:52:24.216159,landing_page_view,EVA-01 Oversized Work Jacket
6222,2026-05-24 23:36:54.389981,landing_page_view,Cursed Energy Knit Sweater
6222,2026-05-24 23:42:25.389981,viewed_item,Cursed Energy Knit Sweater
6222,2026-05-24 23:47:33.389981,added_to_cart,Cursed Energy Knit Sweater
6223,2026-05-24 10:07:12.921012,landing_page_view,Hokage Denim Jacket
6223,2026-05-24 10:09:22.921012,viewed_item,Hokage Denim Jacket
6223,2026-05-24 10:10:49.921012,added_to_cart,Hokage Denim Jacket
6223,2026-05-24 10:12:32.921012,initiated_checkout,Hokage Denim Jacket
6224,2026-05-08 23:02:54.853333,landing_page_view,Ghost in the Shell Balaclava
6224,2026-05-08 23:05:32.853333,viewed_item,Ghost in the Shell Balaclava
6225,2026-05-09 11:52:31.385144,landing_page_view,Super Saiyan Heavyweight Hoodie
6225,2026-05-09 11:57:21.385144,viewed_item,Super Saiyan Heavyweight Hoodie
6226,2026-05-28 17:46:32.812176,landing_page_view,Mecha Box Logo Hoodie
6226,2026-05-28 17:49:58.812176,viewed_item,Mecha Box Logo Hoodie
6227,2026-05-22 05:15:00.944990,landing_page_view,Shadow Clone Graphic Tee
6227,2026-05-22 05:18:15.944990,viewed_item,Shadow Clone Graphic Tee
6227,2026-05-22 05:19:27.944990,added_to_cart,Shadow Clone Graphic Tee
6228,2026-05-14 17:26:49.745467,landing_page_view,Ghost in the Shell Balaclava
6228,2026-05-14 17:29:04.745467,viewed_item,Ghost in the Shell Balaclava
6229,2026-05-13 12:13:51.909103,landing_page_view,Shinobi Compression Tee
6229,2026-05-13 12:17:33.909103,viewed_item,Shinobi Compression Tee
6229,2026-05-13 12:18:58.909103,added_to_cart,Shinobi Compression Tee
6230,2026-05-28 21:40:05.761250,landing_page_view,Hokage Denim Jacket
6230,2026-05-28 21:44:25.761250,viewed_item,Hokage Denim Jacket
6231,2026-05-29 00:03:23.939209,landing_page_view,Ghost in the Shell Balaclava
6231,2026-05-29 00:06:35.939209,viewed_item,Ghost in the Shell Balaclava
6231,2026-05-29 00:11:13.939209,added_to_cart,Ghost in the Shell Balaclava
6231,2026-05-29 00:16:12.939209,initiated_checkout,Ghost in the Shell Balaclava
6231,2026-05-29 00:19:34.939209,completed_purchase,Ghost in the Shell Balaclava
6232,2026-05-12 09:28:34.706256,landing_page_view,Hokage Denim Jacket
6232,2026-05-12 09:33:46.706256,viewed_item,Hokage Denim Jacket
6232,2026-05-12 09:39:15.706256,added_to_cart,Hokage Denim Jacket
6232,2026-05-12 09:40:57.706256,initiated_checkout,Hokage Denim Jacket
6233,2026-06-01 17:28:25.772646,landing_page_view,EVA-01 Oversized Work Jacket
6234,2026-05-28 13:45:11.557394,landing_page_view,Shadow Clone Graphic Tee
6234,2026-05-28 13:48:02.557394,viewed_item,Shadow Clone Graphic Tee
6235,2026-05-28 08:27:44.006603,landing_page_view,Super Saiyan Heavyweight Hoodie
6235,2026-05-28 08:33:11.006603,viewed_item,Super Saiyan Heavyweight Hoodie
6236,2026-05-22 06:43:19.518646,landing_page_view,Cursed Energy Knit Sweater
6236,2026-05-22 06:47:02.518646,viewed_item,Cursed Energy Knit Sweater
6237,2026-06-01 06:58:14.283832,landing_page_view,Mecha Box Logo Hoodie
6237,2026-06-01 07:03:21.283832,viewed_item,Mecha Box Logo Hoodie
6238,2026-05-23 02:36:52.219924,landing_page_view,Neo-Tokyo Reflective Windbreaker
6239,2026-05-25 04:25:17.036727,landing_page_view,Chidri Track Pants
6239,2026-05-25 04:27:54.036727,viewed_item,Chidri Track Pants
6240,2026-05-10 12:24:35.817930,landing_page_view,Super Saiyan Heavyweight Hoodie
6241,2026-06-02 18:03:25.114355,landing_page_view,Akira Baggy Joggers
6241,2026-06-02 18:04:56.114355,viewed_item,Akira Baggy Joggers
6242,2026-05-07 17:51:02.220649,landing_page_view,Retro Nuptse-Style Puffer
6242,2026-05-07 17:56:58.220649,viewed_item,Retro Nuptse-Style Puffer
6243,2026-05-25 01:40:36.689172,landing_page_view,Capsule Corp Canvas Tote
6244,2026-05-19 12:34:26.898219,landing_page_view,Vagabond Distressed Bucket Hat
6245,2026-05-26 19:02:00.989832,landing_page_view,Shinobi Compression Tee
6245,2026-05-26 19:07:20.989832,viewed_item,Shinobi Compression Tee
6245,2026-05-26 19:10:13.989832,added_to_cart,Shinobi Compression Tee
6246,2026-05-29 10:04:55.630141,landing_page_view,Hokage Denim Jacket
6247,2026-05-31 03:28:39.279473,landing_page_view,Shinobi Compression Tee
6248,2026-05-26 00:56:14.697530,landing_page_view,Capsule Corp Canvas Tote
6249,2026-05-14 13:27:59.825793,landing_page_view,Mecha Box Logo Hoodie
6249,2026-05-14 13:32:09.825793,viewed_item,Mecha Box Logo Hoodie
6250,2026-05-19 18:40:41.732877,landing_page_view,Ghost in the Shell Balaclava
6250,2026-05-19 18:42:43.732877,viewed_item,Ghost in the Shell Balaclava
6251,2026-05-26 18:52:46.142750,landing_page_view,EVA-01 Oversized Work Jacket
6251,2026-05-26 18:57:59.142750,viewed_item,EVA-01 Oversized Work Jacket
6251,2026-05-26 19:01:01.142750,added_to_cart,EVA-01 Oversized Work Jacket
6252,2026-06-05 11:04:05.686276,landing_page_view,Neo-Tokyo Reflective Windbreaker
6252,2026-06-05 11:09:10.686276,viewed_item,Neo-Tokyo Reflective Windbreaker
6252,2026-06-05 11:12:10.686276,added_to_cart,Neo-Tokyo Reflective Windbreaker
6252,2026-06-05 11:14:13.686276,initiated_checkout,Neo-Tokyo Reflective Windbreaker
6252,2026-06-05 11:18:33.686276,completed_purchase,Neo-Tokyo Reflective Windbreaker
6253,2026-05-17 08:39:30.827279,landing_page_view,Shadow Clone Graphic Tee
6254,2026-06-03 03:16:06.600875,landing_page_view,Chidri Track Pants
6254,2026-06-03 03:19:18.600875,viewed_item,Chidri Track Pants
6254,2026-06-03 03:22:21.600875,added_to_cart,Chidri Track Pants
6254,2026-06-03 03:26:38.600875,initiated_checkout,Chidri Track Pants
6254,2026-06-03 03:29:38.600875,completed_purchase,Chidri Track Pants
6255,2026-06-04 06:37:07.148392,landing_page_view,Ghost in the Shell Balaclava
6256,2026-05-19 11:21:58.904230,landing_page_view,Mecha Box Logo Hoodie
6257,2026-05-26 07:58:03.923710,landing_page_view,Super Saiyan Heavyweight Hoodie
6257,2026-05-26 08:00:08.923710,viewed_item,Super Saiyan Heavyweight Hoodie
6257,2026-05-26 08:02:06.923710,added_to_cart,Super Saiyan Heavyweight Hoodie
6257,2026-05-26 08:07:06.923710,initiated_checkout,Super Saiyan Heavyweight Hoodie
6257,2026-05-26 08:11:36.923710,completed_purchase,Super Saiyan Heavyweight Hoodie
6258,2026-05-13 00:29:53.252165,landing_page_view,Hokage Denim Jacket
6258,2026-05-13 00:32:52.252165,viewed_item,Hokage Denim Jacket
6259,2026-06-01 01:03:49.833465,landing_page_view,Capsule Corp Canvas Tote
6259,2026-06-01 01:06:20.833465,viewed_item,Capsule Corp Canvas Tote
6260,2026-05-08 18:31:17.635736,landing_page_view,EVA-01 Oversized Work Jacket
6260,2026-05-08 18:35:25.635736,viewed_item,EVA-01 Oversized Work Jacket
6261,2026-05-11 12:52:59.861646,landing_page_view,Cursed Energy Knit Sweater
6262,2026-05-08 05:48:29.067859,landing_page_view,Neo-Tokyo Reflective Windbreaker
6262,2026-05-08 05:52:55.067859,viewed_item,Neo-Tokyo Reflective Windbreaker
6262,2026-05-08 05:57:01.067859,added_to_cart,Neo-Tokyo Reflective Windbreaker
6262,2026-05-08 06:00:58.067859,initiated_checkout,Neo-Tokyo Reflective Windbreaker
6262,2026-05-08 06:03:35.067859,completed_purchase,Neo-Tokyo Reflective Windbreaker
6263,2026-06-05 12:07:14.206322,landing_page_view,Super Saiyan Heavyweight Hoodie
6263,2026-06-05 12:12:31.206322,viewed_item,Super Saiyan Heavyweight Hoodie
6264,2026-06-01 20:40:15.931864,landing_page_view,Ghost in the Shell Balaclava
6264,2026-06-01 20:41:28.931864,viewed_item,Ghost in the Shell Balaclava
6264,2026-06-01 20:45:21.931864,added_to_cart,Ghost in the Shell Balaclava
6264,2026-06-01 20:48:01.931864,initiated_checkout,Ghost in the Shell Balaclava
6264,2026-06-01 20:50:37.931864,completed_purchase,Ghost in the Shell Balaclava
6265,2026-05-10 01:50:09.768967,landing_page_view,Akira Baggy Joggers
6265,2026-05-10 01:55:48.768967,viewed_item,Akira Baggy Joggers
6266,2026-05-16 10:49:37.714900,landing_page_view,Akira Baggy Joggers
6267,2026-05-29 01:08:28.361170,landing_page_view,Retro Nuptse-Style Puffer
6267,2026-05-29 01:13:32.361170,viewed_item,Retro Nuptse-Style Puffer
6268,2026-05-21 15:38:11.390595,landing_page_view,Capsule Corp Canvas Tote
6268,2026-05-21 15:43:18.390595,viewed_item,Capsule Corp Canvas Tote
6268,2026-05-21 15:45:46.390595,added_to_cart,Capsule Corp Canvas Tote
6268,2026-05-21 15:49:24.390595,initiated_checkout,Capsule Corp Canvas Tote
6268,2026-05-21 15:52:00.390595,completed_purchase,Capsule Corp Canvas Tote
6269,2026-05-29 05:46:57.931527,landing_page_view,Cursed Energy Knit Sweater
6269,2026-05-29 05:48:23.931527,viewed_item,Cursed Energy Knit Sweater
6269,2026-05-29 05:50:34.931527,added_to_cart,Cursed Energy Knit Sweater
6269,2026-05-29 05:52:27.931527,initiated_checkout,Cursed Energy Knit Sweater
6269,2026-05-29 05:57:21.931527,completed_purchase,Cursed Energy Knit Sweater
6270,2026-05-11 19:40:38.551678,landing_page_view,Shinobi Compression Tee
6270,2026-05-11 19:43:50.551678,viewed_item,Shinobi Compression Tee
6271,2026-06-03 21:00:10.917717,landing_page_view,Vagabond Distressed Bucket Hat
6271,2026-06-03 21:06:01.917717,viewed_item,Vagabond Distressed Bucket Hat
6271,2026-06-03 21:10:38.917717,added_to_cart,Vagabond Distressed Bucket Hat
6271,2026-06-03 21:11:54.917717,initiated_checkout,Vagabond Distressed Bucket Hat
6272,2026-05-18 07:56:40.684152,landing_page_view,Ghost in the Shell Balaclava
6273,2026-05-29 01:27:41.135456,landing_page_view,Mecha Box Logo Hoodie
6273,2026-05-29 01:32:06.135456,viewed_item,Mecha Box Logo Hoodie
6273,2026-05-29 01:37:21.135456,added_to_cart,Mecha Box Logo Hoodie
6274,2026-05-14 01:01:14.355791,landing_page_view,Cursed Energy Knit Sweater
6274,2026-05-14 01:07:11.355791,viewed_item,Cursed Energy Knit Sweater
6275,2026-05-16 11:49:51.194621,landing_page_view,Hokage Denim Jacket
6275,2026-05-16 11:51:29.194621,viewed_item,Hokage Denim Jacket
6276,2026-05-22 05:09:25.133330,landing_page_view,Hokage Denim Jacket
6277,2026-05-30 21:15:29.277932,landing_page_view,Mecha Box Logo Hoodie
6277,2026-05-30 21:17:50.277932,viewed_item,Mecha Box Logo Hoodie
6277,2026-05-30 21:23:36.277932,added_to_cart,Mecha Box Logo Hoodie
6277,2026-05-30 21:28:17.277932,initiated_checkout,Mecha Box Logo Hoodie
6278,2026-05-16 05:06:26.967484,landing_page_view,Cursed Energy Knit Sweater
6279,2026-05-29 14:49:01.721449,landing_page_view,EVA-01 Oversized Work Jacket
6279,2026-05-29 14:53:42.721449,viewed_item,EVA-01 Oversized Work Jacket
6279,2026-05-29 14:54:57.721449,added_to_cart,EVA-01 Oversized Work Jacket
6279,2026-05-29 14:58:14.721449,initiated_checkout,EVA-01 Oversized Work Jacket
6280,2026-05-19 00:49:18.164975,landing_page_view,Retro Nuptse-Style Puffer
6280,2026-05-19 00:53:40.164975,viewed_item,Retro Nuptse-Style Puffer
6281,2026-06-04 21:53:14.120012,landing_page_view,Capsule Corp Canvas Tote
6281,2026-06-04 21:54:35.120012,viewed_item,Capsule Corp Canvas Tote
6282,2026-05-30 20:55:00.538578,landing_page_view,Cyberpunk Cargo Pants
6283,2026-05-18 18:20:07.914956,landing_page_view,Cursed Energy Knit Sweater
6283,2026-05-18 18:21:59.914956,viewed_item,Cursed Energy Knit Sweater
6283,2026-05-18 18:27:22.914956,added_to_cart,Cursed Energy Knit Sweater
6284,2026-05-27 03:49:04.111778,landing_page_view,Ghost in the Shell Balaclava
6285,2026-05-21 06:00:23.667907,landing_page_view,Shadow Clone Graphic Tee
6285,2026-05-21 06:05:46.667907,viewed_item,Shadow Clone Graphic Tee
6286,2026-05-11 22:05:25.113148,landing_page_view,EVA-01 Oversized Work Jacket
6287,2026-06-03 23:41:51.732924,landing_page_view,Super Saiyan Heavyweight Hoodie
6288,2026-05-08 07:44:44.496307,landing_page_view,Retro Nuptse-Style Puffer
6288,2026-05-08 07:47:20.496307,viewed_item,Retro Nuptse-Style Puffer
6289,2026-05-09 03:07:21.736245,landing_page_view,Neo-Tokyo Reflective Windbreaker
6289,2026-05-09 03:08:21.736245,viewed_item,Neo-Tokyo Reflective Windbreaker
6290,2026-06-04 11:01:51.627939,landing_page_view,Akira Baggy Joggers
6291,2026-05-25 09:42:03.065271,landing_page_view,Shinobi Compression Tee
6292,2026-05-23 05:08:45.017999,landing_page_view,Cursed Energy Knit Sweater
6293,2026-06-03 15:02:31.180143,landing_page_view,Ghost in the Shell Balaclava
6293,2026-06-03 15:05:02.180143,viewed_item,Ghost in the Shell Balaclava
6294,2026-05-21 04:48:26.002250,landing_page_view,Mecha Box Logo Hoodie
6294,2026-05-21 04:51:39.002250,viewed_item,Mecha Box Logo Hoodie
6294,2026-05-21 04:52:50.002250,added_to_cart,Mecha Box Logo Hoodie
6295,2026-05-24 07:07:47.439887,landing_page_view,Cursed Energy Knit Sweater
6295,2026-05-24 07:09:58.439887,viewed_item,Cursed Energy Knit Sweater
6295,2026-05-24 07:15:33.439887,added_to_cart,Cursed Energy Knit Sweater
6296,2026-05-12 17:45:26.250198,landing_page_view,Mecha Box Logo Hoodie
6296,2026-05-12 17:47:45.250198,viewed_item,Mecha Box Logo Hoodie
6296,2026-05-12 17:50:23.250198,added_to_cart,Mecha Box Logo Hoodie
6297,2026-05-23 19:00:56.437194,landing_page_view,Shadow Clone Graphic Tee
6297,2026-05-23 19:04:32.437194,viewed_item,Shadow Clone Graphic Tee
6297,2026-05-23 19:09:29.437194,added_to_cart,Shadow Clone Graphic Tee
6298,2026-06-01 17:14:06.709320,landing_page_view,Neo-Tokyo Reflective Windbreaker
6298,2026-06-01 17:19:57.709320,viewed_item,Neo-Tokyo Reflective Windbreaker
6299,2026-05-30 18:50:24.916432,landing_page_view,Shadow Clone Graphic Tee
6299,2026-05-30 18:56:23.916432,viewed_item,Shadow Clone Graphic Tee
6300,2026-05-26 06:26:25.362617,landing_page_view,Chidri Track Pants
6300,2026-05-26 06:31:08.362617,viewed_item,Chidri Track Pants
6301,2026-05-12 02:30:52.346122,landing_page_view,Mecha Box Logo Hoodie
6302,2026-05-21 16:08:17.854062,landing_page_view,Akira Baggy Joggers
6302,2026-05-21 16:12:41.854062,viewed_item,Akira Baggy Joggers
6303,2026-05-11 16:41:00.995441,landing_page_view,Ghost in the Shell Balaclava
6303,2026-05-11 16:42:43.995441,viewed_item,Ghost in the Shell Balaclava
6304,2026-05-26 23:28:36.640136,landing_page_view,Neo-Tokyo Reflective Windbreaker
6304,2026-05-26 23:31:32.640136,viewed_item,Neo-Tokyo Reflective Windbreaker
6305,2026-06-02 15:56:00.288550,landing_page_view,Ghost in the Shell Balaclava
6305,2026-06-02 16:01:11.288550,viewed_item,Ghost in the Shell Balaclava
6306,2026-05-28 23:32:41.580929,landing_page_view,Chidri Track Pants
6306,2026-05-28 23:35:05.580929,viewed_item,Chidri Track Pants
6307,2026-05-27 18:19:21.470802,landing_page_view,Super Saiyan Heavyweight Hoodie
6308,2026-05-27 11:57:06.664430,landing_page_view,Vagabond Distressed Bucket Hat
6309,2026-06-04 02:54:28.990680,landing_page_view,Ghost in the Shell Balaclava
6310,2026-06-03 21:48:25.305349,landing_page_view,Chidri Track Pants
6311,2026-05-14 22:55:53.733085,landing_page_view,Hokage Denim Jacket
6312,2026-05-20 14:37:02.877195,landing_page_view,Akira Baggy Joggers
6312,2026-05-20 14:41:13.877195,viewed_item,Akira Baggy Joggers
6312,2026-05-20 14:44:02.877195,added_to_cart,Akira Baggy Joggers
6313,2026-06-01 12:15:42.938338,landing_page_view,Chidri Track Pants
6313,2026-06-01 12:20:08.938338,viewed_item,Chidri Track Pants
6314,2026-05-24 13:13:09.908864,landing_page_view,Mecha Box Logo Hoodie
6314,2026-05-24 13:16:47.908864,viewed_item,Mecha Box Logo Hoodie
6315,2026-05-10 00:40:57.570470,landing_page_view,Hokage Denim Jacket
6315,2026-05-10 00:46:22.570470,viewed_item,Hokage Denim Jacket
6316,2026-05-24 20:06:23.528041,landing_page_view,Capsule Corp Canvas Tote
6316,2026-05-24 20:12:07.528041,viewed_item,Capsule Corp Canvas Tote
6317,2026-05-19 17:20:23.632124,landing_page_view,Shadow Clone Graphic Tee
6318,2026-05-17 04:55:57.305928,landing_page_view,Shadow Clone Graphic Tee
6319,2026-05-29 23:50:23.943352,landing_page_view,Mecha Box Logo Hoodie
6320,2026-06-03 05:19:56.142288,landing_page_view,Shinobi Compression Tee
6320,2026-06-03 05:23:22.142288,viewed_item,Shinobi Compression Tee
6321,2026-05-08 05:12:13.324277,landing_page_view,Chidri Track Pants
6321,2026-05-08 05:17:27.324277,viewed_item,Chidri Track Pants
6321,2026-05-08 05:20:22.324277,added_to_cart,Chidri Track Pants
6322,2026-05-14 19:06:27.501083,landing_page_view,Retro Nuptse-Style Puffer
6322,2026-05-14 19:08:44.501083,viewed_item,Retro Nuptse-Style Puffer
6322,2026-05-14 19:13:10.501083,added_to_cart,Retro Nuptse-Style Puffer
6323,2026-05-13 20:11:50.340854,landing_page_view,Super Saiyan Heavyweight Hoodie
6323,2026-05-13 20:14:21.340854,viewed_item,Super Saiyan Heavyweight Hoodie
6324,2026-06-02 05:08:57.139894,landing_page_view,Super Saiyan Heavyweight Hoodie
6324,2026-06-02 05:14:48.139894,viewed_item,Super Saiyan Heavyweight Hoodie
6325,2026-05-18 19:39:58.212150,landing_page_view,Super Saiyan Heavyweight Hoodie
6325,2026-05-18 19:41:02.212150,viewed_item,Super Saiyan Heavyweight Hoodie
6325,2026-05-18 19:45:15.212150,added_to_cart,Super Saiyan Heavyweight Hoodie
6326,2026-05-20 23:20:07.744766,landing_page_view,Super Saiyan Heavyweight Hoodie
6326,2026-05-20 23:22:44.744766,viewed_item,Super Saiyan Heavyweight Hoodie
6326,2026-05-20 23:24:07.744766,added_to_cart,Super Saiyan Heavyweight Hoodie
6327,2026-05-20 15:45:48.180506,landing_page_view,Shinobi Compression Tee
6328,2026-05-09 07:52:36.787824,landing_page_view,Capsule Corp Canvas Tote
6328,2026-05-09 07:55:19.787824,viewed_item,Capsule Corp Canvas Tote
6329,2026-06-02 02:41:22.005183,landing_page_view,Super Saiyan Heavyweight Hoodie
6329,2026-06-02 02:42:32.005183,viewed_item,Super Saiyan Heavyweight Hoodie
6330,2026-05-26 22:37:40.822256,landing_page_view,Akira Baggy Joggers
6330,2026-05-26 22:42:10.822256,viewed_item,Akira Baggy Joggers
6331,2026-05-17 02:25:17.636446,landing_page_view,Capsule Corp Canvas Tote
6331,2026-05-17 02:30:18.636446,viewed_item,Capsule Corp Canvas Tote
6332,2026-05-09 14:04:51.344016,landing_page_view,Chidri Track Pants
6333,2026-05-26 04:55:43.455621,landing_page_view,EVA-01 Oversized Work Jacket
6333,2026-05-26 04:56:43.455621,viewed_item,EVA-01 Oversized Work Jacket
6334,2026-05-18 20:34:00.497308,landing_page_view,Shinobi Compression Tee
6334,2026-05-18 20:35:29.497308,viewed_item,Shinobi Compression Tee
6335,2026-05-23 20:02:18.254989,landing_page_view,EVA-01 Oversized Work Jacket
6336,2026-05-19 03:22:57.577232,landing_page_view,Super Saiyan Heavyweight Hoodie
6336,2026-05-19 03:25:47.577232,viewed_item,Super Saiyan Heavyweight Hoodie
6336,2026-05-19 03:31:45.577232,added_to_cart,Super Saiyan Heavyweight Hoodie
6336,2026-05-19 03:35:52.577232,initiated_checkout,Super Saiyan Heavyweight Hoodie
6336,2026-05-19 03:39:50.577232,completed_purchase,Super Saiyan Heavyweight Hoodie
6337,2026-05-07 09:00:31.433441,landing_page_view,Neo-Tokyo Reflective Windbreaker
6338,2026-05-08 19:56:08.326007,landing_page_view,Shadow Clone Graphic Tee
6338,2026-05-08 19:58:05.326007,viewed_item,Shadow Clone Graphic Tee
6339,2026-05-09 13:54:56.160207,landing_page_view,Mecha Box Logo Hoodie
6339,2026-05-09 13:56:50.160207,viewed_item,Mecha Box Logo Hoodie
6339,2026-05-09 13:59:53.160207,added_to_cart,Mecha Box Logo Hoodie
6340,2026-05-07 16:18:00.856727,landing_page_view,Retro Nuptse-Style Puffer
6340,2026-05-07 16:23:00.856727,viewed_item,Retro Nuptse-Style Puffer
6341,2026-05-23 03:03:03.135392,landing_page_view,Ghost in the Shell Balaclava
6341,2026-05-23 03:08:44.135392,viewed_item,Ghost in the Shell Balaclava
6342,2026-05-07 10:59:56.273607,landing_page_view,Capsule Corp Canvas Tote
6342,2026-05-07 11:00:57.273607,viewed_item,Capsule Corp Canvas Tote
6342,2026-05-07 11:04:52.273607,added_to_cart,Capsule Corp Canvas Tote
6343,2026-05-15 03:47:11.851466,landing_page_view,Ghost in the Shell Balaclava
6343,2026-05-15 03:50:22.851466,viewed_item,Ghost in the Shell Balaclava
6343,2026-05-15 03:54:46.851466,added_to_cart,Ghost in the Shell Balaclava
6343,2026-05-15 03:57:09.851466,initiated_checkout,Ghost in the Shell Balaclava
6343,2026-05-15 03:59:50.851466,completed_purchase,Ghost in the Shell Balaclava
6344,2026-05-30 09:43:30.087833,landing_page_view,Akira Baggy Joggers
6344,2026-05-30 09:46:40.087833,viewed_item,Akira Baggy Joggers
6344,2026-05-30 09:52:37.087833,added_to_cart,Akira Baggy Joggers
6344,2026-05-30 09:54:47.087833,initiated_checkout,Akira Baggy Joggers
6345,2026-05-15 17:19:05.252171,landing_page_view,Chidri Track Pants
6345,2026-05-15 17:20:30.252171,viewed_item,Chidri Track Pants
6346,2026-06-03 00:47:54.835696,landing_page_view,Shinobi Compression Tee
6346,2026-06-03 00:52:44.835696,viewed_item,Shinobi Compression Tee
6347,2026-05-15 02:17:11.691286,landing_page_view,Ghost in the Shell Balaclava
6347,2026-05-15 02:19:31.691286,viewed_item,Ghost in the Shell Balaclava
6348,2026-05-15 11:57:09.134192,landing_page_view,Retro Nuptse-Style Puffer
6348,2026-05-15 11:59:36.134192,viewed_item,Retro Nuptse-Style Puffer
6349,2026-05-27 16:53:55.871766,landing_page_view,Super Saiyan Heavyweight Hoodie
6349,2026-05-27 16:57:00.871766,viewed_item,Super Saiyan Heavyweight Hoodie
6349,2026-05-27 17:01:43.871766,added_to_cart,Super Saiyan Heavyweight Hoodie
6350,2026-05-21 16:39:03.486786,landing_page_view,Chidri Track Pants
6351,2026-05-16 17:43:03.764127,landing_page_view,Mecha Box Logo Hoodie
6351,2026-05-16 17:46:52.764127,viewed_item,Mecha Box Logo Hoodie
6351,2026-05-16 17:47:55.764127,added_to_cart,Mecha Box Logo Hoodie
6352,2026-06-02 18:33:30.635353,landing_page_view,Cursed Energy Knit Sweater
6352,2026-06-02 18:38:46.635353,viewed_item,Cursed Energy Knit Sweater
6353,2026-06-02 07:52:41.626400,landing_page_view,Akira Baggy Joggers
6353,2026-06-02 07:57:09.626400,viewed_item,Akira Baggy Joggers
6354,2026-05-31 13:49:43.741999,landing_page_view,Super Saiyan Heavyweight Hoodie
6354,2026-05-31 13:51:18.741999,viewed_item,Super Saiyan Heavyweight Hoodie
6354,2026-05-31 13:53:19.741999,added_to_cart,Super Saiyan Heavyweight Hoodie
6354,2026-05-31 13:57:44.741999,initiated_checkout,Super Saiyan Heavyweight Hoodie
6355,2026-05-26 13:04:47.046731,landing_page_view,Neo-Tokyo Reflective Windbreaker
6356,2026-05-20 21:42:44.713137,landing_page_view,Hokage Denim Jacket
6356,2026-05-20 21:43:49.713137,viewed_item,Hokage Denim Jacket
6357,2026-05-22 12:23:43.926214,landing_page_view,Akira Baggy Joggers
6357,2026-05-22 12:29:11.926214,viewed_item,Akira Baggy Joggers
6358,2026-05-15 09:23:30.561295,landing_page_view,Ghost in the Shell Balaclava
6358,2026-05-15 09:29:28.561295,viewed_item,Ghost in the Shell Balaclava
6358,2026-05-15 09:31:36.561295,added_to_cart,Ghost in the Shell Balaclava
6358,2026-05-15 09:32:59.561295,initiated_checkout,Ghost in the Shell Balaclava
6359,2026-05-08 10:19:42.344842,landing_page_view,Super Saiyan Heavyweight Hoodie
6359,2026-05-08 10:22:43.344842,viewed_item,Super Saiyan Heavyweight Hoodie
6360,2026-05-15 02:36:46.873773,landing_page_view,Retro Nuptse-Style Puffer
6361,2026-06-01 16:36:44.164308,landing_page_view,Shinobi Compression Tee
6362,2026-06-03 17:30:30.615669,landing_page_view,EVA-01 Oversized Work Jacket
6362,2026-06-03 17:34:50.615669,viewed_item,EVA-01 Oversized Work Jacket
6363,2026-05-06 23:02:44.855632,landing_page_view,Chidri Track Pants
6363,2026-05-06 23:06:38.855632,viewed_item,Chidri Track Pants
6364,2026-05-16 17:38:04.635858,landing_page_view,Shinobi Compression Tee
6365,2026-05-25 08:54:03.346884,landing_page_view,Chidri Track Pants
6365,2026-05-25 08:58:39.346884,viewed_item,Chidri Track Pants
6366,2026-05-20 12:04:00.452520,landing_page_view,Hokage Denim Jacket
6366,2026-05-20 12:05:10.452520,viewed_item,Hokage Denim Jacket
6367,2026-06-03 03:15:13.754638,landing_page_view,Mecha Box Logo Hoodie
6367,2026-06-03 03:16:32.754638,viewed_item,Mecha Box Logo Hoodie
6368,2026-05-27 13:03:49.479183,landing_page_view,Chidri Track Pants
6368,2026-05-27 13:08:56.479183,viewed_item,Chidri Track Pants
6368,2026-05-27 13:13:59.479183,added_to_cart,Chidri Track Pants
6369,2026-05-17 23:38:22.545177,landing_page_view,Super Saiyan Heavyweight Hoodie
6370,2026-05-10 14:15:42.499127,landing_page_view,Vagabond Distressed Bucket Hat
6370,2026-05-10 14:20:11.499127,viewed_item,Vagabond Distressed Bucket Hat
6371,2026-05-26 23:49:36.212519,landing_page_view,Vagabond Distressed Bucket Hat
6371,2026-05-26 23:51:53.212519,viewed_item,Vagabond Distressed Bucket Hat
6372,2026-05-22 03:24:34.943458,landing_page_view,Ghost in the Shell Balaclava
6372,2026-05-22 03:29:43.943458,viewed_item,Ghost in the Shell Balaclava
6373,2026-05-25 22:01:04.542193,landing_page_view,Cyberpunk Cargo Pants
6373,2026-05-25 22:05:52.542193,viewed_item,Cyberpunk Cargo Pants
6373,2026-05-25 22:07:00.542193,added_to_cart,Cyberpunk Cargo Pants
6374,2026-05-12 21:05:09.802770,landing_page_view,Retro Nuptse-Style Puffer
6374,2026-05-12 21:07:28.802770,viewed_item,Retro Nuptse-Style Puffer
6374,2026-05-12 21:12:00.802770,added_to_cart,Retro Nuptse-Style Puffer
6375,2026-06-04 19:57:00.290166,landing_page_view,Cursed Energy Knit Sweater
6375,2026-06-04 19:59:46.290166,viewed_item,Cursed Energy Knit Sweater
6376,2026-05-23 18:44:43.043169,landing_page_view,Shadow Clone Graphic Tee
6377,2026-05-17 12:41:52.686203,landing_page_view,Ghost in the Shell Balaclava
6377,2026-05-17 12:46:42.686203,viewed_item,Ghost in the Shell Balaclava
6377,2026-05-17 12:49:05.686203,added_to_cart,Ghost in the Shell Balaclava
6378,2026-05-30 09:43:29.673314,landing_page_view,Akira Baggy Joggers
6379,2026-05-09 07:40:36.319890,landing_page_view,Shadow Clone Graphic Tee
