user_id,join_date,device_type,traffic_source
5042,2026-05-13 02:59:15.156295,Mobile,Direct
5043,2026-05-21 06:12:57.221074,Desktop,Paid Social
5044,2026-05-12 06:44:03.091188,Mobile,Direct
5045,2026-05-27 20:25:07.241211,Tablet,Organic
5046,2026-05-22 19:42:20.632828,Mobile,Organic
5047,2026-05-16 02:55:04.639314,Desktop,Direct
5048,2026-06-04 11:27:46.457278,Mobile,Organic
5049,2026-06-04 17:53:35.571735,Mobile,Organic
5050,2026-06-01 21:15:15.527246,Mobile,Email
5051,2026-05-28 03:18:07.367109,Desktop,Paid Social
5052,2026-05-16 14:35:55.252846,Mobile,Paid Social
5053,2026-05-16 06:44:37.022695,Desktop,Email
5054,2026-05-15 16:23:25.281432,Tablet,Organic
5055,2026-05-19 17:55:40.022473,Mobile,Organic
5056,2026-05-31 09:57:14.132129,Tablet,Organic
5057,2026-05-23 04:10:12.433090,Desktop,Paid Social
5058,2026-05-17 22:13:19.488725,Mobile,Email
5059,2026-05-25 22:37:25.118680,Mobile,Email
5060,2026-06-03 06:31:09.353587,Desktop,Paid Social
5061,2026-05-30 03:42:24.084110,Tablet,Organic
5062,2026-05-16 19:20:59.745889,Tablet,Email
5063,2026-05-12 01:53:47.438359,Desktop,Paid Social
5064,2026-05-29 03:54:15.990403,Tablet,Direct
5065,2026-05-10 06:36:10.645133,Desktop,Email
5066,2026-05-09 05:46:05.464166,Desktop,Direct
5067,2026-05-18 04:54:09.042434,Mobile,Email
5068,2026-05-18 20:03:50.962294,Tablet,Organic
5069,2026-05-20 23:21:16.380587,Desktop,Direct
5070,2026-05-30 15:15:30.806447,Tablet,Email
5071,2026-05-22 00:01:55.720643,Desktop,Organic
5072,2026-05-19 14:03:24.730077,Mobile,Organic
5073,2026-05-30 22:52:41.122585,Tablet,Email
5074,2026-05-28 03:21:54.347778,Tablet,Paid Social
5075,2026-05-13 12:10:22.047348,Mobile,Email
5076,2026-05-28 19:14:20.930965,Desktop,Organic
5077,2026-06-04 01:31:59.522022,Tablet,Paid Social
5078,2026-05-25 13:11:54.531063,Tablet,Organic
5079,2026-05-22 10:50:06.613415,Desktop,Organic
5080,2026-05-20 05:13:37.003697,Mobile,Direct
5081,2026-06-03 21:06:22.999129,Desktop,Email
5082,2026-05-24 22:26:04.982456,Mobile,Paid Social
5083,2026-06-01 04:02:45.513793,Tablet,Paid Social
5084,2026-05-22 03:48:11.339268,Mobile,Email
5085,2026-05-21 12:26:30.168917,Tablet,Direct
5086,2026-05-19 21:38:56.695942,Desktop,Organic
5087,2026-05-30 17:07:33.286568,Mobile,Paid Social
5088,2026-06-05 13:56:03.855927,Desktop,Paid Social
5089,2026-05-11 23:16:22.368835,Desktop,Direct
5090,2026-05-22 22:22:05.371314,Desktop,Email
5091,2026-05-11 09:04:28.725726,Mobile,Email
5092,2026-05-13 17:33:48.355819,Tablet,Paid Social
5093,2026-05-15 14:10:32.798218,Tablet,Paid Social
5094,2026-05-12 07:52:16.133440,Tablet,Paid Social
5095,2026-05-22 21:13:00.061444,Desktop,Email
5096,2026-06-04 13:48:06.892746,Desktop,Direct
5097,2026-06-03 23:18:02.079844,Tablet,Organic
5098,2026-05-30 07:18:45.399062,Desktop,Paid Social
5099,2026-06-02 05:45:23.707703,Desktop,Email
5100,2026-05-31 03:12:34.622048,Mobile,Paid Social
5101,2026-05-13 22:36:39.691661,Mobile,Paid Social
5102,2026-06-04 02:42:34.020177,Mobile,Email
5103,2026-05-25 15:52:36.019299,Tablet,Paid Social
5104,2026-06-02 07:53:22.767879,Mobile,Email
5105,2026-05-08 16:07:26.306875,Desktop,Email
5106,2026-05-30 00:57:33.628657,Mobile,Organic
5107,2026-05-29 10:29:58.644780,Tablet,Direct
5108,2026-05-10 18:56:38.472695,Mobile,Organic
5109,2026-05-14 07:37:00.859389,Desktop,Organic
5110,2026-05-11 03:42:11.383044,Mobile,Paid Social
5111,2026-05-07 20:41:03.892310,Tablet,Organic
5112,2026-05-25 11:31:27.360245,Tablet,Paid Social
5113,2026-05-24 10:54:37.699915,Desktop,Paid Social
5114,2026-05-30 21:47:51.564748,Desktop,Direct
5115,2026-05-27 21:40:59.860260,Desktop,Paid Social
5116,2026-06-05 11:58:37.190323,Mobile,Organic
5117,2026-05-30 17:34:14.391296,Mobile,Organic
5118,2026-05-22 05:40:58.157090,Tablet,Organic
5119,2026-05-25 07:32:26.420831,Desktop,Direct
5120,2026-05-08 15:56:35.613024,Desktop,Organic
5121,2026-06-03 16:37:06.651533,Tablet,Email
5122,2026-05-28 09:49:29.026198,Desktop,Organic
5123,2026-05-27 20:55:21.150213,Tablet,Direct
5124,2026-05-20 20:47:52.451261,Desktop,Email
5125,2026-05-19 13:26:49.557497,Desktop,Email
5126,2026-05-24 10:11:33.939356,Desktop,Paid Social
5127,2026-05-28 13:43:12.313438,Desktop,Direct
5128,2026-05-31 02:31:12.041665,Tablet,Email
5129,2026-05-19 20:11:41.134586,Tablet,Organic
5130,2026-05-26 12:09:54.596201,Tablet,Organic
5131,2026-05-27 08:00:07.576027,Tablet,Organic
5132,2026-05-09 08:52:28.262377,Desktop,Direct
5133,2026-06-02 20:57:45.726281,Desktop,Organic
5134,2026-05-26 04:40:54.190920,Tablet,Organic
5135,2026-05-29 18:12:04.389932,Desktop,Direct
5136,2026-05-21 02:49:13.639973,Mobile,Direct
5137,2026-06-02 20:51:09.077542,Tablet,Organic
5138,2026-05-21 01:52:20.209402,Desktop,Organic
5139,2026-05-11 00:41:11.554791,Desktop,Email
5140,2026-05-11 11:01:11.130593,Mobile,Direct
5141,2026-06-04 23:27:25.022956,Mobile,Paid Social
5142,2026-06-04 04:54:36.060104,Tablet,Organic
5143,2026-05-27 16:14:07.832696,Desktop,Organic
5144,2026-05-26 12:16:23.583169,Tablet,Organic
5145,2026-05-28 01:59:37.918011,Desktop,Organic
5146,2026-05-12 04:13:22.051524,Tablet,Email
5147,2026-06-04 00:55:35.908964,Desktop,Organic
5148,2026-05-16 09:35:57.766052,Tablet,Paid Social
5149,2026-05-08 04:04:56.322927,Desktop,Paid Social
5150,2026-05-31 00:31:19.524105,Tablet,Direct
5151,2026-05-11 22:47:44.701018,Mobile,Paid Social
5152,2026-05-28 17:14:50.196096,Tablet,Organic
5153,2026-05-12 16:20:24.764325,Mobile,Direct
5154,2026-05-18 18:44:40.390311,Mobile,Email
5155,2026-06-05 11:52:18.218187,Mobile,Email
5156,2026-05-26 01:34:02.506996,Desktop,Paid Social
5157,2026-06-02 03:44:29.083431,Desktop,Organic
5158,2026-05-12 23:53:14.925801,Mobile,Direct
5159,2026-05-29 15:29:41.183622,Desktop,Direct
5160,2026-05-27 18:46:18.045851,Desktop,Email
5161,2026-05-08 13:55:27.592821,Mobile,Paid Social
5162,2026-05-11 11:02:24.583061,Tablet,Organic
5163,2026-05-24 10:49:00.768994,Tablet,Paid Social
5164,2026-06-01 05:31:22.422619,Tablet,Direct
5165,2026-06-05 16:16:38.349967,Mobile,Paid Social
5166,2026-06-03 23:00:03.379258,Mobile,Paid Social
5167,2026-05-21 18:08:47.163401,Mobile,Paid Social
5168,2026-05-30 20:29:39.453536,Tablet,Paid Social
5169,2026-05-07 11:34:41.289035,Mobile,Direct
5170,2026-05-21 20:38:34.376672,Mobile,Email
5171,2026-05-14 04:02:41.769157,Desktop,Organic
5172,2026-05-24 14:01:14.108897,Tablet,Organic
5173,2026-05-20 06:48:06.178702,Desktop,Organic
5174,2026-05-10 06:28:06.597260,Mobile,Email
5175,2026-05-30 00:24:04.876558,Desktop,Email
5176,2026-05-17 05:27:58.984190,Mobile,Email
5177,2026-05-11 04:58:33.222460,Mobile,Organic
5178,2026-05-10 21:26:32.849189,Desktop,Organic
5179,2026-05-07 05:25:03.760802,Tablet,Direct
5180,2026-06-03 08:46:04.772116,Desktop,Organic
5181,2026-05-14 16:22:16.121844,Desktop,Email
5182,2026-05-25 20:40:55.423443,Mobile,Paid Social
5183,2026-05-20 14:26:21.467489,Desktop,Paid Social
5184,2026-05-27 15:28:09.280255,Tablet,Email
5185,2026-05-20 17:32:08.362332,Desktop,Organic
5186,2026-05-11 22:52:30.876749,Mobile,Organic
5187,2026-05-22 21:26:37.447582,Mobile,Organic
5188,2026-05-17 05:40:10.005998,Tablet,Paid Social
5189,2026-06-03 02:06:42.168191,Desktop,Direct
5190,2026-05-30 08:00:58.781731,Mobile,Direct
5191,2026-06-03 05:20:50.673415,Desktop,Email
5192,2026-05-08 15:47:07.404701,Desktop,Organic
5193,2026-05-28 10:45:57.602299,Mobile,Direct
5194,2026-05-27 17:38:09.155992,Desktop,Email
5195,2026-05-19 14:26:27.127943,Tablet,Paid Social
5196,2026-05-18 12:19:21.289574,Desktop,Email
5197,2026-06-03 15:15:13.969793,Tablet,Paid Social
5198,2026-05-16 17:42:07.667339,Desktop,Paid Social
5199,2026-05-23 00:55:53.419860,Desktop,Direct
5200,2026-05-07 02:47:30.639316,Mobile,Paid Social
5201,2026-05-18 09:25:16.708896,Desktop,Email
5202,2026-05-24 04:27:57.259659,Desktop,Direct
5203,2026-05-13 22:34:17.964722,Tablet,Paid Social
5204,2026-06-03 08:11:14.645595,Tablet,Organic
5205,2026-05-06 22:58:25.001658,Mobile,Paid Social
5206,2026-06-04 05:23:40.034535,Desktop,Organic
5207,2026-05-14 07:33:43.948825,Desktop,Direct
5208,2026-05-18 10:49:14.010969,Mobile,Paid Social
5209,2026-06-02 08:38:06.967845,Mobile,Email
5210,2026-05-20 01:38:27.672799,Tablet,Direct
5211,2026-05-27 18:02:21.943116,Desktop,Organic
5212,2026-05-07 07:09:07.085621,Mobile,Paid Social
5213,2026-05-25 03:48:00.804255,Desktop,Organic
5214,2026-06-05 14:03:15.583443,Desktop,Organic
5215,2026-06-01 23:09:55.646133,Desktop,Email
5216,2026-06-02 15:06:47.270289,Desktop,Organic
5217,2026-05-29 00:48:23.720669,Mobile,Email
5218,2026-05-08 13:29:01.349804,Mobile,Email
5219,2026-05-29 05:30:43.057046,Mobile,Email
5220,2026-05-17 07:54:36.557356,Desktop,Paid Social
5221,2026-05-15 18:38:34.792113,Desktop,Organic
5222,2026-06-03 01:48:16.153736,Tablet,Email
5223,2026-05-09 14:46:56.870041,Tablet,Organic
5224,2026-05-16 13:13:55.940183,Mobile,Paid Social
5225,2026-05-12 22:48:14.396218,Mobile,Email
5226,2026-05-09 04:39:33.371418,Mobile,Paid Social
5227,2026-05-19 05:59:33.635498,Tablet,Direct
5228,2026-06-01 00:20:06.774728,Mobile,Organic
5229,2026-05-21 09:27:02.905109,Tablet,Organic
5230,2026-05-26 19:39:50.023345,Desktop,Paid Social
5231,2026-05-17 19:39:28.124014,Desktop,Direct
5232,2026-06-04 00:06:44.949896,Desktop,Paid Social
5233,2026-05-15 15:46:02.761651,Mobile,Direct
5234,2026-05-18 11:59:52.923368,Tablet,Email
5235,2026-05-31 14:49:29.926969,Desktop,Organic
5236,2026-05-19 03:07:02.329311,Desktop,Paid Social
5237,2026-06-01 20:17:44.139538,Mobile,Email
5238,2026-05-29 08:08:39.184497,Desktop,Paid Social
5239,2026-05-09 04:13:51.304060,Mobile,Email
5240,2026-06-05 07:06:13.764944,Desktop,Email
5241,2026-05-27 21:39:15.236311,Tablet,Direct
5242,2026-05-10 05:41:25.351964,Mobile,Organic
5243,2026-05-19 15:42:02.155012,Tablet,Organic
5244,2026-06-05 11:10:49.363415,Desktop,Direct
5245,2026-05-22 18:41:59.943512,Mobile,Direct
5246,2026-05-11 14:33:16.752943,Tablet,Email
5247,2026-05-20 13:29:51.826446,Tablet,Paid Social
5248,2026-05-13 22:07:42.416467,Mobile,Organic
5249,2026-05-29 18:53:18.793253,Mobile,Organic
5250,2026-05-15 05:30:31.367543,Mobile,Paid Social
5251,2026-05-12 03:05:50.879091,Tablet,Direct
5252,2026-05-15 01:41:28.039995,Mobile,Email
5253,2026-06-03 17:53:21.010092,Mobile,Email
5254,2026-05-09 08:15:45.482039,Desktop,Direct
5255,2026-06-01 21:33:59.524280,Tablet,Organic
5256,2026-05-27 14:17:32.367079,Tablet,Email
5257,2026-06-05 05:43:38.630071,Mobile,Paid Social
5258,2026-05-20 18:28:52.446079,Tablet,Organic
5259,2026-05-16 02:45:39.751216,Desktop,Email
5260,2026-06-04 12:39:04.134212,Desktop,Direct
5261,2026-05-20 03:01:03.274588,Mobile,Direct
5262,2026-05-25 06:12:24.024826,Mobile,Paid Social
5263,2026-06-04 15:19:11.991818,Desktop,Paid Social
5264,2026-05-28 18:13:33.845054,Desktop,Direct
5265,2026-05-11 06:33:07.548224,Mobile,Paid Social
5266,2026-05-16 08:45:39.807816,Mobile,Organic
5267,2026-05-27 21:45:07.267644,Mobile,Paid Social
5268,2026-05-10 04:07:35.334930,Mobile,Paid Social
5269,2026-05-21 11:20:54.309634,Desktop,Paid Social
5270,2026-05-08 07:36:13.947825,Desktop,Direct
5271,2026-05-19 10:29:07.490553,Mobile,Email
5272,2026-05-23 14:40:05.353310,Tablet,Direct
5273,2026-05-28 21:28:15.213139,Mobile,Email
5274,2026-05-28 14:54:51.445993,Desktop,Email
5275,2026-05-23 10:00:23.236936,Tablet,Paid Social
5276,2026-05-09 20:05:54.380158,Mobile,Direct
5277,2026-05-21 20:34:42.475935,Tablet,Email
5278,2026-06-05 12:30:56.461639,Desktop,Email
5279,2026-05-25 20:45:29.503184,Tablet,Organic
5280,2026-05-30 05:50:31.025797,Desktop,Paid Social
5281,2026-06-05 05:33:02.265246,Mobile,Direct
5282,2026-05-09 11:36:01.414674,Tablet,Direct
5283,2026-05-11 11:12:26.452323,Tablet,Direct
5284,2026-05-29 12:44:56.512225,Mobile,Paid Social
5285,2026-05-07 00:50:12.421913,Mobile,Email
5286,2026-06-02 04:52:11.829219,Tablet,Direct
5287,2026-05-18 06:43:33.170870,Tablet,Paid Social
5288,2026-05-28 03:15:36.462371,Mobile,Email
5289,2026-06-03 17:24:50.138927,Tablet,Direct
5290,2026-05-28 12:10:17.394199,Desktop,Paid Social
5291,2026-05-26 12:57:01.708514,Desktop,Direct
5292,2026-05-19 10:59:53.089701,Mobile,Email
5293,2026-05-14 14:45:21.886594,Mobile,Direct
5294,2026-05-24 22:30:44.965055,Mobile,Paid Social
5295,2026-05-14 11:33:36.986710,Desktop,Paid Social
5296,2026-05-25 09:31:28.712692,Desktop,Organic
5297,2026-05-29 21:45:02.308052,Desktop,Paid Social
5298,2026-05-08 08:08:12.618105,Desktop,Direct
5299,2026-05-09 09:50:48.941828,Tablet,Direct
5300,2026-05-09 09:22:18.263656,Mobile,Paid Social
5301,2026-05-26 20:29:05.877603,Tablet,Organic
5302,2026-05-30 17:36:46.068442,Desktop,Direct
5303,2026-05-18 02:48:37.915473,Tablet,Direct
5304,2026-05-17 09:53:55.187515,Tablet,Direct
5305,2026-06-02 10:56:43.111144,Desktop,Direct
5306,2026-05-29 23:29:19.743109,Tablet,Organic
5307,2026-05-19 10:12:43.915269,Mobile,Organic
5308,2026-06-01 20:29:54.938957,Mobile,Paid Social
5309,2026-05-15 10:26:25.177418,Desktop,Paid Social
5310,2026-05-12 11:29:14.702075,Mobile,Paid Social
5311,2026-05-15 22:16:33.852359,Desktop,Email
5312,2026-05-07 13:22:51.162415,Mobile,Paid Social
5313,2026-06-05 04:28:56.314725,Mobile,Direct
5314,2026-05-12 12:54:37.800648,Tablet,Paid Social
5315,2026-05-31 12:35:18.769173,Tablet,Organic
5316,2026-05-14 11:49:25.367192,Desktop,Direct
5317,2026-05-19 10:56:15.631790,Desktop,Direct
5318,2026-06-01 16:09:24.188710,Desktop,Organic
5319,2026-05-12 20:06:09.425031,Mobile,Direct
5320,2026-05-24 20:04:58.577743,Tablet,Direct
5321,2026-05-17 15:31:05.069989,Mobile,Paid Social
5322,2026-06-02 20:19:27.789793,Desktop,Organic
5323,2026-05-30 23:11:39.571804,Tablet,Direct
5324,2026-05-24 23:28:46.380657,Mobile,Direct
5325,2026-05-15 13:02:07.511284,Tablet,Organic
5326,2026-06-01 23:51:48.200579,Mobile,Paid Social
5327,2026-06-05 09:15:45.823971,Desktop,Email
5328,2026-05-23 03:45:53.874342,Desktop,Paid Social
5329,2026-05-11 23:01:22.872717,Tablet,Email
5330,2026-05-30 19:51:20.292464,Tablet,Organic
5331,2026-05-24 11:14:04.200558,Tablet,Paid Social
5332,2026-05-24 08:07:30.344570,Mobile,Direct
5333,2026-06-01 15:19:25.411436,Tablet,Paid Social
5334,2026-06-03 10:17:35.554070,Desktop,Email
5335,2026-06-01 14:52:51.294329,Tablet,Direct
5336,2026-06-01 05:23:44.310338,Tablet,Direct
5337,2026-05-12 19:33:05.561946,Mobile,Paid Social
5338,2026-05-07 02:26:36.994990,Tablet,Organic
5339,2026-05-27 17:01:29.729028,Mobile,Paid Social
5340,2026-05-09 10:45:03.806017,Mobile,Organic
5341,2026-06-01 09:31:09.564966,Mobile,Email
5342,2026-05-13 02:33:06.781677,Desktop,Direct
5343,2026-05-17 14:39:41.754193,Desktop,Organic
5344,2026-05-12 19:42:01.360878,Desktop,Paid Social
5345,2026-05-16 18:58:11.937896,Mobile,Email
5346,2026-05-12 17:23:49.077419,Desktop,Paid Social
5347,2026-05-17 14:27:26.248795,Desktop,Paid Social
5348,2026-05-27 08:41:31.104462,Tablet,Direct
5349,2026-05-09 10:10:52.018970,Tablet,Email
5350,2026-05-21 02:33:57.334878,Desktop,Paid Social
5351,2026-05-24 16:50:25.349360,Tablet,Organic
5352,2026-05-06 22:35:27.213710,Desktop,Paid Social
5353,2026-05-31 08:00:51.292905,Desktop,Paid Social
5354,2026-05-25 02:08:56.232769,Desktop,Organic
5355,2026-05-07 12:07:25.980867,Tablet,Direct
5356,2026-05-28 23:09:41.432010,Mobile,Email
5357,2026-05-16 22:11:12.588607,Desktop,Organic
5358,2026-05-24 10:05:29.029176,Desktop,Organic
5359,2026-05-11 16:51:04.669837,Tablet,Direct
5360,2026-06-03 06:45:53.884151,Tablet,Organic
5361,2026-05-10 19:52:51.984989,Tablet,Paid Social
5362,2026-05-27 12:23:33.916407,Desktop,Direct
5363,2026-05-21 03:47:03.856047,Tablet,Direct
5364,2026-05-10 16:29:08.752050,Desktop,Organic
5365,2026-05-24 03:35:00.264939,Desktop,Paid Social
5366,2026-06-05 06:06:39.481508,Tablet,Organic
5367,2026-05-12 12:49:42.906081,Desktop,Organic
5368,2026-06-04 15:31:26.292410,Mobile,Organic
5369,2026-05-27 10:06:08.909647,Mobile,Organic
5370,2026-05-21 12:50:02.988992,Desktop,Paid Social
5371,2026-06-01 18:22:36.695195,Mobile,Email
5372,2026-05-11 20:19:28.955237,Mobile,Organic
5373,2026-05-29 02:47:58.782879,Mobile,Organic
5374,2026-05-08 15:49:31.687403,Desktop,Email
5375,2026-05-13 00:03:21.745643,Mobile,Email
5376,2026-05-28 17:10:37.513623,Desktop,Organic
5377,2026-05-07 10:49:01.490992,Tablet,Email
5378,2026-05-15 21:02:05.701782,Tablet,Paid Social
5379,2026-05-09 09:37:09.371649,Mobile,Direct
5380,2026-05-13 16:02:09.582847,Mobile,Email
5381,2026-05-26 01:33:06.811805,Tablet,Email
5382,2026-05-31 19:10:23.420297,Tablet,Organic
5383,2026-05-09 01:53:41.612509,Tablet,Direct
5384,2026-05-17 09:34:23.931456,Desktop,Organic
5385,2026-05-20 21:53:48.531156,Desktop,Organic
5386,2026-05-18 21:22:36.577863,Tablet,Paid Social
5387,2026-06-04 11:28:09.429160,Desktop,Organic
5388,2026-05-21 08:31:17.694667,Mobile,Direct
5389,2026-05-14 12:32:38.710315,Mobile,Organic
5390,2026-05-26 11:06:45.020969,Mobile,Direct
5391,2026-05-12 02:47:23.020006,Desktop,Email
5392,2026-05-23 17:28:55.423950,Mobile,Direct
5393,2026-06-02 01:30:58.835332,Tablet,Email
5394,2026-05-26 13:19:49.438564,Desktop,Direct
5395,2026-05-27 08:47:24.867638,Desktop,Direct
5396,2026-05-14 09:48:21.428267,Tablet,Paid Social
5397,2026-05-13 02:03:49.248338,Desktop,Email
5398,2026-05-13 18:40:48.330791,Mobile,Paid Social
5399,2026-05-16 21:54:56.352930,Tablet,Email
5400,2026-06-02 08:46:13.788650,Mobile,Direct
5401,2026-05-14 04:22:50.373258,Desktop,Direct
5402,2026-05-07 21:21:00.882712,Mobile,Direct
5403,2026-05-15 22:45:03.507800,Mobile,Direct
5404,2026-05-31 21:40:13.621117,Mobile,Paid Social
5405,2026-05-27 12:15:45.834949,Tablet,Direct
5406,2026-05-21 17:09:27.560870,Mobile,Direct
5407,2026-05-09 02:52:07.249615,Desktop,Paid Social
5408,2026-05-12 06:57:54.284400,Mobile,Direct
5409,2026-05-23 00:51:29.768035,Tablet,Direct
5410,2026-05-20 15:48:04.336414,Mobile,Direct
5411,2026-05-07 10:13:51.038729,Mobile,Email
5412,2026-06-02 10:25:32.662212,Tablet,Direct
5413,2026-05-22 19:44:21.081098,Mobile,Email
5414,2026-05-26 18:25:33.999156,Tablet,Organic
5415,2026-05-15 19:15:05.222115,Tablet,Organic
5416,2026-05-31 18:16:48.035177,Tablet,Email
5417,2026-05-22 15:00:12.564210,Mobile,Direct
5418,2026-05-30 00:25:30.829291,Mobile,Email
5419,2026-05-23 00:21:14.990911,Mobile,Paid Social
5420,2026-05-29 05:31:05.288836,Desktop,Paid Social
5421,2026-05-24 12:11:02.662094,Mobile,Direct
5422,2026-05-25 20:09:12.260059,Desktop,Direct
5423,2026-05-20 03:34:33.258147,Tablet,Email
5424,2026-05-09 20:42:55.256312,Tablet,Organic
5425,2026-05-21 09:15:45.684657,Tablet,Paid Social
5426,2026-05-22 18:42:15.140288,Tablet,Email
5427,2026-05-26 10:01:57.962092,Mobile,Direct
5428,2026-05-11 14:30:27.159790,Mobile,Direct
5429,2026-05-29 04:26:02.342886,Tablet,Direct
5430,2026-05-12 17:16:28.817110,Desktop,Organic
5431,2026-06-04 15:07:37.265390,Mobile,Email
5432,2026-05-11 14:02:13.145725,Tablet,Email
5433,2026-05-25 08:19:16.365838,Desktop,Direct
5434,2026-06-02 21:58:05.121705,Tablet,Email
5435,2026-05-21 02:16:58.410405,Mobile,Paid Social
5436,2026-05-11 20:26:29.724483,Mobile,Direct
5437,2026-05-23 13:10:23.085902,Tablet,Email
5438,2026-05-18 01:10:53.897481,Desktop,Paid Social
5439,2026-05-17 09:11:46.807080,Tablet,Organic
5440,2026-05-25 10:56:12.578178,Mobile,Organic
5441,2026-05-15 11:32:25.865005,Tablet,Email
5442,2026-05-09 06:40:34.964340,Desktop,Email
5443,2026-05-16 04:21:50.583194,Desktop,Paid Social
5444,2026-05-29 10:50:34.315454,Desktop,Paid Social
5445,2026-05-12 02:55:22.021312,Desktop,Paid Social
5446,2026-05-28 11:57:18.213299,Desktop,Organic
5447,2026-05-21 01:34:38.687215,Tablet,Organic
5448,2026-05-24 11:55:56.735227,Mobile,Email
5449,2026-06-01 05:12:46.966619,Desktop,Paid Social
5450,2026-06-04 10:42:57.442206,Tablet,Organic
5451,2026-05-11 11:36:10.859267,Tablet,Email
5452,2026-05-14 03:20:23.743889,Tablet,Email
5453,2026-05-19 16:29:02.793585,Tablet,Email
5454,2026-05-11 22:55:40.508072,Desktop,Paid Social
5455,2026-05-29 03:46:01.968651,Desktop,Direct
5456,2026-05-16 12:48:58.760361,Mobile,Organic
5457,2026-05-07 23:23:10.368497,Mobile,Direct
5458,2026-05-14 00:41:41.798014,Desktop,Organic
5459,2026-05-23 15:25:36.566911,Desktop,Email
5460,2026-05-12 16:39:30.104033,Tablet,Email
5461,2026-05-08 22:01:41.877453,Mobile,Direct
5462,2026-05-26 17:29:18.397307,Desktop,Paid Social
5463,2026-05-10 00:32:54.205499,Mobile,Direct
5464,2026-06-05 03:55:14.077810,Tablet,Direct
5465,2026-05-17 23:26:17.743294,Desktop,Paid Social
5466,2026-05-07 17:38:18.078954,Desktop,Direct
5467,2026-05-23 06:32:42.480188,Mobile,Email
5468,2026-05-11 00:33:00.729808,Tablet,Email
5469,2026-05-17 22:14:20.420898,Mobile,Direct
5470,2026-05-29 10:49:22.932347,Tablet,Organic
5471,2026-05-12 06:17:12.249185,Mobile,Organic
5472,2026-05-07 12:11:48.332626,Tablet,Email
5473,2026-05-21 10:25:31.204860,Mobile,Organic
5474,2026-05-19 16:44:52.727092,Mobile,Direct
5475,2026-05-20 08:06:08.331690,Desktop,Email
5476,2026-05-26 13:50:36.781238,Desktop,Direct
5477,2026-05-27 11:08:44.258261,Tablet,Organic
5478,2026-06-02 03:44:30.392492,Mobile,Paid Social
5479,2026-05-18 23:31:59.175159,Tablet,Organic
5480,2026-06-02 11:12:09.519459,Mobile,Paid Social
5481,2026-06-03 23:19:50.145542,Tablet,Paid Social
5482,2026-05-31 05:18:36.310300,Mobile,Email
5483,2026-05-23 11:59:54.789741,Desktop,Direct
5484,2026-05-12 09:30:54.450675,Tablet,Paid Social
5485,2026-06-03 14:52:37.210675,Desktop,Email
5486,2026-05-23 07:03:19.477153,Mobile,Email
5487,2026-05-27 09:47:57.190974,Desktop,Direct
5488,2026-05-27 23:45:38.205802,Tablet,Paid Social
5489,2026-05-16 23:14:41.857251,Tablet,Paid Social
5490,2026-05-29 07:07:06.509547,Desktop,Email
5491,2026-05-08 18:01:45.311129,Tablet,Organic
5492,2026-05-21 03:28:42.846778,Desktop,Organic
5493,2026-05-11 23:42:55.815118,Desktop,Paid Social
5494,2026-05-15 10:50:59.242019,Tablet,Direct
5495,2026-05-22 05:31:16.971115,Tablet,Email
5496,2026-05-22 18:26:09.190841,Mobile,Direct
5497,2026-06-01 12:55:10.538167,Tablet,Paid Social
5498,2026-05-19 02:00:37.562213,Tablet,Paid Social
5499,2026-05-15 18:15:40.864288,Tablet,Email
5500,2026-05-12 21:41:49.301226,Tablet,Organic
5501,2026-05-17 04:42:48.032171,Desktop,Paid Social
5502,2026-05-25 07:04:02.384832,Desktop,Direct
5503,2026-05-23 16:02:32.049088,Mobile,Organic
5504,2026-05-30 08:26:09.960854,Tablet,Organic
5505,2026-05-25 16:09:32.529954,Desktop,Email
5506,2026-05-10 05:21:16.560538,Mobile,Organic
5507,2026-05-29 05:44:07.826911,Tablet,Direct
5508,2026-05-28 18:13:39.920543,Desktop,Paid Social
5509,2026-05-09 06:50:31.348063,Desktop,Direct
5510,2026-05-16 08:58:57.933902,Mobile,Email
5511,2026-05-21 23:12:32.973939,Desktop,Paid Social
5512,2026-05-11 09:39:45.092167,Desktop,Direct
5513,2026-05-29 19:04:00.900614,Mobile,Email
5514,2026-05-06 23:04:42.570833,Tablet,Organic
5515,2026-05-28 21:36:23.330745,Desktop,Email
5516,2026-05-20 10:31:14.817935,Mobile,Direct
5517,2026-06-02 09:34:18.442012,Desktop,Paid Social
5518,2026-05-23 14:38:30.187375,Tablet,Paid Social
5519,2026-05-10 20:14:58.162173,Tablet,Paid Social
5520,2026-06-04 07:35:36.149531,Mobile,Paid Social
5521,2026-05-17 20:14:36.521768,Desktop,Email
5522,2026-05-19 06:32:29.243932,Mobile,Organic
5523,2026-05-27 02:23:43.370689,Desktop,Paid Social
5524,2026-05-21 14:25:14.984488,Tablet,Email
5525,2026-05-19 20:05:22.823308,Tablet,Paid Social
5526,2026-05-21 22:44:25.953887,Mobile,Organic
5527,2026-05-27 11:52:44.704908,Desktop,Direct
5528,2026-06-03 04:53:51.949101,Tablet,Email
5529,2026-05-18 08:56:26.317935,Tablet,Email
5530,2026-05-14 09:16:11.822612,Tablet,Direct
5531,2026-05-12 16:01:59.183675,Desktop,Organic
5532,2026-05-29 20:33:15.223786,Mobile,Organic
5533,2026-05-27 06:40:12.721425,Desktop,Email
5534,2026-05-12 05:57:34.002451,Tablet,Direct
5535,2026-05-11 19:53:42.383519,Tablet,Email
